Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2021); ; 
Code;Libellé;Taux de pauvreté (seuil à 60% du revenu médian) 2018
73210;Puygros;N/A
73211;Queige;N/A
73212;Val-d'Arc;N/A
73213;La Ravoire;8
73214;Rochefort;N/A
73215;Valgelon-La Rochette;8
73216;Rognaix;N/A
73217;Rotherens;N/A
73218;Ruffieux;N/A
73219;Saint-Alban-de-Montbel;N/A
73220;Saint-Alban-d'Hurtières;N/A
73221;Saint-Alban-des-Villards;N/A
73222;Saint-Alban-Leysse;6
73223;Saint-André;N/A
73224;Saint-Avre;N/A
73225;Saint-Baldoph;N/A
73226;Saint-Béron;N/A
73227;Courchevel;9
73228;Saint-Cassin;N/A
73229;Saint-Christophe;N/A
73230;Saint-Colomban-des-Villards;N/A
73231;Saint-Étienne-de-Cuines;N/A
73232;Sainte-Foy-Tarentaise;N/A
73233;Saint-Franc;N/A
73234;Saint-François-de-Sales;N/A
73235;Saint François Longchamp;N/A
73236;Saint-Genix-les-Villages;11
73237;Saint-Georges-d'Hurtières;N/A
73240;Sainte-Hélène-du-Lac;N/A
73241;Sainte-Hélène-sur-Isère;N/A
73242;Saint-Jean-d'Arves;N/A
73243;Saint-Jean-d'Arvey;N/A
73245;Saint-Jean-de-Chevelu;N/A
73246;Saint-Jean-de-Couz;N/A
73247;Saint-Jean-de-la-Porte;N/A
73248;Saint-Jean-de-Maurienne;14
73249;Saint-Jeoire-Prieuré;N/A
73250;Saint-Julien-Mont-Denis;N/A
73252;Saint-Léger;N/A
73253;Saint-Marcel;N/A
73254;Sainte-Marie-d'Alvey;N/A
73255;Sainte-Marie-de-Cuines;N/A
73256;Saint-Martin-d'Arc;N/A
73257;Les Belleville;8
73258;Saint-Martin-de-la-Porte;N/A
73259;Saint-Martin-sur-la-Chambre;N/A
73261;Saint-Michel-de-Maurienne;N/A
73262;Saint-Nicolas-la-Chapelle;N/A
73263;Saint-Offenge;N/A
73265;Saint-Ours;N/A
73267;Saint-Pancrace;N/A
73268;Saint-Paul-sur-Isère;N/A
73269;Saint-Paul;N/A
73270;Saint-Pierre-d'Albigny;9
73271;Saint-Pierre-d'Alvey;N/A
73272;Saint-Pierre-de-Belleville;N/A
73273;Saint-Pierre-de-Curtille;N/A
73274;Saint-Pierre-d'Entremont;N/A
73275;Saint-Pierre-de-Genebroz;N/A
73276;Saint-Pierre-de-Soucy;N/A
73277;Sainte-Reine;N/A
73278;Saint-Rémy-de-Maurienne;N/A
73280;Saint-Sorlin-d'Arves;N/A
73281;Saint-Sulpice;N/A
73282;Saint-Thibaud-de-Couz;N/A
73283;Saint-Vital;N/A
73284;Salins-Fontaine;N/A
73285;Séez;N/A
73286;Serrières-en-Chautagne;N/A
73288;Sonnaz;N/A
73289;La Table;N/A
73290;Val-Cenis;N/A
73292;Thénésol;N/A
73293;Thoiry;N/A
73294;La Thuile;N/A
73296;Tignes;N/A
73297;Tournon;N/A
73298;Tours-en-Savoie;N/A
73299;Traize;N/A
73300;Tresserve;12
73301;Trévignin;N/A
73302;La Trinité;N/A
73303;Ugine;14
73304;Val-d'Isère;N/A
73306;Valloire;N/A
73307;Valmeinier;N/A
73308;Venthon;N/A
73309;Verel-de-Montbel;N/A
73310;Verel-Pragondran;N/A
73311;Le Verneil;N/A
73312;Verrens-Arvey;N/A
73313;Verthemex;N/A
73314;Villard-d'Héry;N/A
73315;Villard-Léger;N/A
73316;Villard-Sallet;N/A
73317;Villard-sur-Doron;N/A
73318;Villarembert;N/A
73320;Villargondran;N/A
73322;Villarodin-Bourget;N/A
73323;Villaroger;N/A
73324;Villaroux;N/A
73326;Vimines;N/A
73327;Vions;N/A
73328;Viviers-du-Lac;N/A
73329;Voglans;N/A
73330;Yenne;11
74001;Abondance;N/A
74002;Alby-sur-Chéran;N/A
74003;Alex;N/A
74004;Allèves;N/A
74005;Allinges;5
74006;Allonzier-la-Caille;N/A
74007;Amancy;N/A
74008;Ambilly;16
74009;Andilly;N/A
74010;Annecy;10
74012;Annemasse;22
74013;Anthy-sur-Léman;N/A
74014;Arâches-la-Frasse;N/A
74015;Arbusigny;N/A
74016;Archamps;N/A
74018;Arenthon;N/A
74019;Argonay;N/A
74020;Armoy;N/A
74021;Arthaz-Pont-Notre-Dame;N/A
74024;Ayse;N/A
74025;Ballaison;N/A
74026;La Balme-de-Sillingy;7
74027;La Balme-de-Thuy;N/A
74029;Bassy;N/A
74030;La Baume;N/A
74031;Beaumont;N/A
74032;Bellevaux;N/A
74033;Bernex;N/A
74034;Le Biot;N/A
74035;Bloye;N/A
74036;Bluffy;N/A
74037;Boëge;N/A
74038;Bogève;N/A
74040;Bonne;7
74041;Bonnevaux;N/A
74042;Bonneville;12
74043;Bons-en-Chablais;6
74044;Bossey;N/A
74045;Le Bouchet-Mont-Charvin;N/A
74046;Boussy;N/A
74048;Brenthonne;N/A
74049;Brizon;N/A
74050;Burdignin;N/A
74051;Cercier;N/A
74052;Cernex;N/A
74053;Cervens;N/A
74054;Chainaz-les-Frasses;N/A
74055;Challonges;N/A
74056;Chamonix-Mont-Blanc;12
74057;Champanges;N/A
74058;La Chapelle-d'Abondance;N/A
74059;La Chapelle-Rambaud;N/A
74060;La Chapelle-Saint-Maurice;N/A
74061;Chapeiry;N/A
74062;Charvonnex;N/A
74063;Châtel;N/A
74064;Châtillon-sur-Cluses;N/A
74065;Chaumont;N/A
74066;Chavannaz;N/A
74067;Chavanod;N/A
74068;Chêne-en-Semine;N/A
74069;Chênex;N/A
74070;Chens-sur-Léman;9
74071;Chessenaz;N/A
74072;Chevaline;N/A
74073;Chevenoz;N/A
74074;Chevrier;N/A
74075;Chilly;N/A
74076;Choisy;N/A
74077;Clarafond-Arcine;N/A
74078;Clermont;N/A
74079;Les Clefs;N/A
74080;La Clusaz;N/A
74081;Cluses;15
74082;Collonges-sous-Salève;7
74083;Combloux;N/A
74085;Les Contamines-Montjoie;N/A
74086;Contamine-Sarzin;N/A
74087;Contamine-sur-Arve;N/A
74088;Copponex;N/A
74089;Cordon;N/A
74090;Cornier;N/A
74091;La Côte-d'Arbroz;N/A
74094;Cranves-Sales;7
74095;Crempigny-Bonneguête;N/A
74096;Cruseilles;6
74097;Cusy;N/A
74098;Cuvat;N/A
74099;Demi-Quartier;N/A
74100;Desingy;N/A
74101;Dingy-en-Vuache;N/A
74102;Dingy-Saint-Clair;N/A
74103;Domancy;N/A
74104;Doussard;8
74105;Douvaine;10
74106;Draillant;N/A
74107;Droisy;N/A
74108;Duingt;N/A
74109;Éloise;N/A
74111;Entrevernes;N/A
74112;Epagny Metz-Tessy;5
74114;Essert-Romand;N/A
74116;Etaux;N/A
74117;Étercy;N/A
74118;Étrembières;15
74119;Évian-les-Bains;11
74121;Excenevex;N/A
74122;Faucigny;N/A
74123;Faverges-Seythenex;11
74124;Feigères;N/A
74126;Fessy;N/A
74127;Féternes;N/A
74128;Fillinges;N/A
74129;La Forclaz;N/A
74130;Franclens;N/A
74131;Frangy;N/A
74133;Gaillard;23
74134;Les Gets;N/A
74135;Giez;N/A
74136;Le Grand-Bornand;N/A
74137;Groisy;N/A
74138;Gruffy;N/A
74139;Habère-Lullin;N/A
74140;Habère-Poche;N/A
74141;Hauteville-sur-Fier;N/A
74142;Héry-sur-Alby;N/A
74143;Les Houches;12
74144;Jonzier-Épagny;N/A
74145;Juvigny;N/A
74146;Larringes;N/A
74147;Lathuile;N/A
74148;Leschaux;N/A
74150;Loisin;N/A
74151;Lornay;N/A
74152;Lovagny;N/A
74153;Lucinges;N/A
74154;Lugrin;N/A
74155;Lullin;N/A
74156;Lully;N/A
74157;Lyaud;N/A
74158;Machilly;N/A
74159;Magland;8
74160;Manigod;N/A
74161;Marcellaz-Albanais;N/A
74162;Marcellaz;N/A
74163;Margencel;N/A
74164;Marignier;6
74165;Marigny-Saint-Marcel;N/A
74166;Marin;N/A
74167;Val de Chaise;N/A
74168;Marlioz;N/A
74169;Marnaz;9
74170;Massingy;N/A
74171;Massongy;N/A
74172;Maxilly-sur-Léman;N/A
74173;Megève;10
74174;Mégevette;N/A
74175;Meillerie;N/A
74176;Menthon-Saint-Bernard;N/A
74177;Menthonnex-en-Bornes;N/A
74178;Menthonnex-sous-Clermont;N/A
74179;Mésigny;N/A
74180;Messery;N/A
74183;Mieussy;N/A
74184;Minzier;N/A
74185;Monnetier-Mornex;N/A
74186;Montagny-les-Lanches;N/A
74188;Montriond;N/A
74189;Mont-Saxonnex;N/A
74190;Morillon;N/A
74191;Morzine;8
74192;Moye;N/A
74193;La Muraz;N/A
74194;Mûres;N/A
74195;Musièges;N/A
74196;Nancy-sur-Cluses;N/A
74197;Nangy;N/A
74198;Nâves-Parmelan;N/A
74199;Nernier;N/A
74200;Neuvecelle;N/A
74201;Neydens;N/A
74202;Nonglard;N/A
74203;Novel;N/A
74205;Onnion;N/A
74206;Orcier;N/A
74208;Passy;8
74209;Peillonnex;N/A
74210;Perrignier;N/A
74211;Pers-Jussy;N/A
74212;Glières-Val-de-Borne;N/A
74213;Poisy;5
74215;Praz-sur-Arly;N/A
74216;Présilly;N/A
74218;Publier;7
74219;Quintal;N/A
74220;Reignier-Ésery;8
74221;Le Reposoir;N/A
74222;Reyvroz;N/A
74223;La Rivière-Enverse;N/A
74224;La Roche-sur-Foron;9
74225;Rumilly;10
74226;Saint-André-de-Boëge;N/A
74228;Saint-Blaise;N/A
74229;Saint-Cergues;9
74231;Saint-Eusèbe;N/A
74232;Saint-Eustache;N/A
74233;Saint-Félix;N/A
74234;Saint-Ferréol;N/A
74235;Saint-Germain-sur-Rhône;N/A
74236;Saint-Gervais-les-Bains;9
74237;Saint-Gingolph;N/A
74238;Saint-Jean-d'Aulps;N/A
74239;Saint-Jean-de-Sixt;N/A
74240;Saint-Jean-de-Tholome;N/A
74241;Saint-Jeoire;9
74242;Saint-Jorioz;5
74243;Saint-Julien-en-Genevois;14
74244;Saint-Laurent;N/A
74249;Saint-Paul-en-Chablais;N/A
74250;Saint-Pierre-en-Faucigny;6
74252;Saint-Sigismond;N/A
74253;Saint-Sixt;N/A
74254;Saint-Sylvestre;N/A
74255;Sales;N/A
74256;Sallanches;9
74257;Sallenôves;N/A
74258;Samoëns;10
74259;Le Sappey;N/A
74260;Savigny;N/A
74261;Saxel;N/A
74262;Scientrier;N/A
74263;Sciez;11
74264;Scionzier;12
74265;Serraval;N/A
74266;Servoz;N/A
74267;Sevrier;5
74269;Seyssel;11
74271;Seytroux;N/A
74272;Sillingy;5
74273;Sixt-Fer-à-Cheval;N/A
74275;Talloires-Montmin;N/A
74276;Taninges;7
74278;Thyez;7
74279;Thollon-les-Mémises;N/A
74280;Thônes;7
74281;Thonon-les-Bains;14
74282;Fillière;5
74283;Thusy;N/A
74284;La Tour;N/A
74285;Usinens;N/A
74286;Vacheresse;N/A
74287;Vailly;N/A
74288;Valleiry;8
74289;Vallières-sur-Fier;N/A
74290;Vallorcine;N/A
74291;Vanzy;N/A
74292;Vaulx;N/A
74293;Veigy-Foncenex;8
74294;Verchaix;N/A
74295;La Vernaz;N/A
74296;Vers;N/A
74297;Versonnex;N/A
74298;Vétraz-Monthoux;9
74299;Veyrier-du-Lac;N/A
74301;Villard;N/A
74302;Les Villards-sur-Thônes;N/A
74303;Villaz;N/A
74304;Ville-en-Sallaz;N/A
74305;Ville-la-Grand;13
74306;Villy-le-Bouveret;N/A
74307;Villy-le-Pelloux;N/A
74308;Vinzier;N/A
74309;Viry;8
74310;Viuz-la-Chiésaz;N/A
74311;Viuz-en-Sallaz;6
74312;Vougy;N/A
74313;Vovray-en-Bornes;N/A
74314;Vulbens;N/A
74315;Yvoire;N/A
75056;Paris;15
76001;Allouville-Bellefosse;N/A
76002;Alvimare;N/A
76004;Ambrumesnil;N/A
76005;Amfreville-la-Mi-Voie;18
76006;Amfreville-les-Champs;N/A
76007;Anceaumeville;N/A
76008;Ancourt;N/A
76009;Ancourteville-sur-Héricourt;N/A
76010;Ancretiéville-Saint-Victor;N/A
76011;Ancretteville-sur-Mer;N/A
76012;Angerville-Bailleul;N/A
76013;Angerville-la-Martel;N/A
76014;Angerville-l'Orcher;N/A
76015;Angiens;N/A
76016;Anglesqueville-la-Bras-Long;N/A
76017;Anglesqueville-l'Esneval;N/A
76018;Val-de-Saâne;N/A
76019;Anneville-sur-Scie;N/A
76020;Anneville-Ambourville;N/A
76021;Annouville-Vilmesnil;N/A
76022;Anquetierville;N/A
76023;Anvéville;N/A
76024;Ardouval;N/A
76025;Argueil;N/A
76026;Arques-la-Bataille;14
76028;Aubéguimont;N/A
76029;Aubermesnil-aux-Érables;N/A
76030;Aubermesnil-Beaumais;N/A
76032;Auberville-la-Manuel;N/A
76033;Auberville-la-Renault;N/A
76034;Val-de-Scie;15
76035;Aumale;N/A
76036;Auppegard;N/A
76038;Authieux-Ratiéville;N/A
76039;Les Authieux-sur-le-Port-Saint-Ouen;N/A
76040;Autigny;N/A
76041;Les Hauts-de-Caux;N/A
76042;Auvilliers;N/A
76043;Auzebosc;N/A
76045;Auzouville-l'Esneval;N/A
76046;Auzouville-sur-Ry;N/A
76047;Auzouville-sur-Saâne;N/A
76048;Avesnes-en-Bray;N/A
76049;Avesnes-en-Val;N/A
76050;Avremesnil;N/A
76051;Bacqueville-en-Caux;N/A
76052;Bailleul-Neuville;N/A
76053;Baillolet;N/A
76054;Bailly-en-Rivière;N/A
76055;Baons-le-Comte;N/A
76056;Bardouville;N/A
76057;Barentin;14
76058;Baromesnil;N/A
76059;Bazinval;N/A
76060;Beaubec-la-Rosière;N/A
76062;Beaumont-le-Hareng;N/A
76063;Beauval-en-Caux;N/A
76064;Beaurepaire;N/A
76065;Beaussault;N/A
76066;Beautot;N/A
76067;Beauvoir-en-Lyons;N/A
76068;Bec-de-Mortagne;N/A
76069;Belbeuf;N/A
76070;Bellencombre;N/A
76071;Bellengreville;N/A
76072;Belleville-en-Caux;N/A
76074;La Bellière;N/A
76075;Belmesnil;N/A
76076;Bénarville;N/A
76077;Bénesville;N/A
76079;Bénouville;N/A
76082;Bernières;N/A
76083;Bertheauville;N/A
76084;Bertreville;N/A
76085;Bertreville-Saint-Ouen;N/A
76086;Bertrimont;N/A
76087;Berville-en-Caux;N/A
76088;Berville-sur-Seine;N/A
76090;Beuzeville-la-Grenier;N/A
76091;Beuzeville-la-Guérard;N/A
76092;Beuzevillette;N/A
76093;Bézancourt;N/A
76094;Bierville;N/A
76095;Bihorel;11
76096;Biville-la-Baignarde;N/A
76097;Biville-la-Rivière;N/A
76099;Blacqueville;N/A
76100;Blainville-Crevon;N/A
76101;Blangy-sur-Bresle;20
76103;Bonsecours;9
76104;Blosseville;N/A
76105;Le Bocasse;N/A
76106;Bois-d'Ennebourg;N/A
76107;Bois-Guilbert;N/A
76108;Bois-Guillaume;5
76109;Bois-Héroult;N/A
76110;Bois-Himont;N/A
76111;Bois-l'Évêque;N/A
76112;Le Bois-Robert;N/A
76113;Boissay;N/A
76114;Bolbec;23
76115;Bolleville;N/A
76116;Boos;N/A
76117;Bordeaux-Saint-Clair;N/A
76118;Bornambusc;N/A
76119;Bosc-Bérenger;N/A
76120;Bosc-Bordel;N/A
76121;Bosc-Édeline;N/A
76122;Callengeville;N/A
76123;Bosc-Guérard-Saint-Adrien;N/A
76124;Bosc-Hyons;N/A
76125;Bosc-le-Hard;N/A
76126;Bosc-Mesnil;N/A
76128;Bosville;N/A
76129;Boudeville;N/A
76130;Bouelles;N/A
76131;La Bouille;N/A
76132;Bourdainville;N/A
76133;Le Bourg-Dun;N/A
76134;Bourville;N/A
76135;Bouville;N/A
76136;Brachy;N/A
76138;Bracquetuit;N/A
76139;Bradiancourt;N/A
76140;Brametot;N/A
76141;Bréauté;N/A
76142;Brémontier-Merval;N/A
76143;Bretteville-du-Grand-Caux;N/A
76144;Bretteville-Saint-Laurent;N/A
76146;Buchy;9
76147;Bully;N/A
76148;Bures-en-Bray;N/A
76149;Butot;N/A
76151;Cailleville;N/A
76152;Cailly;N/A
76153;Calleville-les-Deux-Églises;N/A
76154;Campneuseville;N/A
76155;Canehan;N/A
76156;Canouville;N/A
76157;Canteleu;26
76158;Canville-les-Deux-Églises;N/A
76159;Cany-Barville;16
76160;Carville-la-Folletière;N/A
76161;Carville-Pot-de-Fer;N/A
76162;Le Catelier;N/A
76163;Catenay;N/A
76164;Rives-en-Seine;13
76165;Caudebec-lès-Elbeuf;19
76166;Le Caule-Sainte-Beuve;N/A
76167;Cauville-sur-Mer;N/A
76168;Les Cent-Acres;N/A
76169;La Cerlangue;N/A
76170;La Chapelle-du-Bourgay;N/A
76171;La Chapelle-Saint-Ouen;N/A
76172;La Chapelle-sur-Dun;N/A
76173;La Chaussée;N/A
76174;Cideville;N/A
76175;Clais;N/A
76176;Clasville;N/A
76177;Claville-Motteville;N/A
76178;Cléon;26
76179;Clères;N/A
76180;Cleuville;N/A
76181;Cléville;N/A
76182;Cliponville;N/A
76183;Colleville;N/A
76184;Colmesnil-Manneville;N/A
76185;Compainville;N/A
76186;Conteville;N/A
76187;Contremoulins;N/A
76188;Cottévrard;N/A
76189;Crasville-la-Mallet;N/A
76190;Crasville-la-Rocquefort;N/A
76192;Criel-sur-Mer;11
76193;La Crique;N/A
76194;Criquebeuf-en-Caux;N/A
76195;Criquetot-le-Mauconduit;N/A
76196;Criquetot-l'Esneval;N/A
76197;Criquetot-sur-Longueville;N/A
76198;Criquetot-sur-Ouville;N/A
76199;Criquiers;N/A
76200;Critot;N/A
76201;Croisy-sur-Andelle;N/A
76202;Croixdalle;N/A
76203;Croix-Mare;N/A
76204;Cropus;N/A
76205;Crosville-sur-Scie;N/A
76206;Cuverville;N/A
76207;Cuverville-sur-Yères;N/A
76208;Cuy-Saint-Fiacre;N/A
76209;Dampierre-en-Bray;N/A
76210;Dampierre-Saint-Nicolas;N/A
76211;Dancourt;N/A
76212;Darnétal;24
76213;Daubeuf-Serville;N/A
76214;Dénestanville;N/A
76216;Déville-lès-Rouen;21
76217;Dieppe;25
76218;Doudeauville;N/A
76219;Doudeville;17
76220;Douvrend;N/A
76221;Drosay;N/A
76222;Duclair;10
76223;Écalles-Alix;N/A
76224;Écrainville;N/A
76225;Écretteville-lès-Baons;N/A
76226;Écretteville-sur-Mer;N/A
76227;Ectot-l'Auber;N/A
76228;Ectot-lès-Baons;N/A
76229;Elbeuf-en-Bray;N/A
76230;Elbeuf-sur-Andelle;N/A
76231;Elbeuf;31
76232;Életot;N/A
76233;Ellecourt;N/A
76234;Émanville;N/A
76235;Envermeu;N/A
76236;Envronville;N/A
76237;Épinay-sur-Duclair;N/A
76238;Épouville;N/A
76239;Épretot;N/A
76240;Épreville;N/A
76241;Ermenouville;N/A
76242;Ernemont-la-Villette;N/A
76243;Ernemont-sur-Buchy;N/A
76244;Esclavelles;N/A
76245;Eslettes;N/A
76247;Esteville;N/A
76249;Étaimpuis;N/A
76250;Étainhus;N/A
76251;Étalleville;N/A
76252;Étalondes;N/A
76253;Étoutteville;N/A
76254;Étretat;N/A
76255;Eu;15
76257;Fallencourt;N/A
76258;Terres-de-Caux;9
76259;Fécamp;20
76260;Ferrières-en-Bray;N/A
76261;La Ferté-Saint-Samson;N/A
76262;Fesques;N/A
76263;La Feuillie;N/A
76264;Flamanville;N/A
76265;Flamets-Frétils;N/A
76266;Flocques;N/A
76268;Fongueusemare;N/A
76269;Fontaine-en-Bray;N/A
76270;Fontaine-la-Mallet;N/A
76271;Fontaine-le-Bourg;N/A
76272;Fontaine-le-Dun;N/A
76273;Fontaine-sous-Préaux;N/A
76274;La Fontelaye;N/A
76275;Fontenay;N/A
76276;Forges-les-Eaux;17
76278;Foucarmont;N/A
76279;Foucart;N/A
76280;Fréauville;N/A
76281;La Frénaye;N/A
76282;Freneuse;N/A
76283;Fresles;N/A
76284;Fresnay-le-Long;N/A
76285;Fresne-le-Plan;N/A
76286;Fresnoy-Folny;N/A
76287;Fresquiennes;N/A
76288;Freulleville;N/A
76289;Saint Martin de l'If;N/A
76290;Frichemesnil;N/A
76291;Froberville;N/A
76292;Fry;N/A
76293;Fultot;N/A
76294;La Gaillarde;N/A
76295;Gaillefontaine;N/A
76296;Gainneville;N/A
76297;Gancourt-Saint-Étienne;N/A
76298;Ganzeville;N/A
76299;Gerponville;N/A
76300;Gerville;N/A
76302;Goderville;9
76303;Gommerville;N/A
76304;Gonfreville-Caillot;N/A
76305;Gonfreville-l'Orcher;19
76306;Gonnetot;N/A
76307;Gonneville-la-Mallet;N/A
76308;Gonneville-sur-Scie;N/A
76309;Gonzeville;N/A
76311;Goupillières;N/A
76312;Gournay-en-Bray;19
76313;Gouy;N/A
76314;Graimbouville;N/A
76315;Grainville-la-Teinturière;N/A
76316;Grainville-sur-Ry;N/A
76317;Grainville-Ymauville;N/A
76318;Grand-Camp;N/A
76319;Grand-Couronne;20
76320;Grandcourt;N/A
76321;Les Grandes-Ventes;N/A
76322;Le Grand-Quevilly;14
76323;Graval;N/A
76324;Grèges;N/A
76325;Grémonville;N/A
76327;Greuville;N/A
76328;Grigneuseville;N/A
76329;Gruchet-le-Valasse;13
76330;Gruchet-Saint-Siméon;N/A
76331;Grugny;N/A
76332;Grumesnil;N/A
76333;Guerville;N/A
76334;Gueures;N/A
76335;Gueutteville;N/A
76336;Gueutteville-les-Grès;N/A
76338;La Hallotière;N/A
76339;Le Hanouard;N/A
76340;Harcanville;N/A
76341;Harfleur;17
76342;Hattenville;N/A
76343;Haucourt;N/A
76344;Haudricourt;N/A
76345;Haussez;N/A
76346;Hautot-l'Auvray;N/A
76347;Hautot-le-Vatois;N/A
76348;Hautot-Saint-Sulpice;N/A
76349;Hautot-sur-Mer;N/A
76350;Hautot-sur-Seine;N/A
76351;Le Havre;22
76352;La Haye;N/A
76353;Héberville;N/A
76354;Hénouville;N/A
76355;Héricourt-en-Caux;N/A
76356;Hermanville;N/A
76357;Hermeville;N/A
76358;Le Héron;N/A
76359;Héronchelles;N/A
76360;Heugleville-sur-Scie;N/A
76361;Heuqueville;N/A
76362;Heurteauville;N/A
76363;Hodeng-au-Bosc;N/A
76364;Hodeng-Hodenger;N/A
76365;Houdetot;N/A
76366;Le Houlme;17
76367;Houppeville;N/A
76368;Houquetot;N/A
76369;La Houssaye-Béranger;N/A
76370;Hugleville-en-Caux;N/A
76371;Les Ifs;N/A
76372;Illois;N/A
76373;Imbleville;N/A
76374;Incheville;N/A
76375;Ingouville;N/A
76377;Isneauville;N/A
76378;Jumièges;N/A
76379;Lamberville;N/A
76380;Lammerville;N/A
76381;Landes-Vieilles-et-Neuves;N/A
76382;Lanquetot;N/A
76383;Lestanville;N/A
76384;Lillebonne;22
76385;Limésy;N/A
76386;Limpiville;N/A
76387;Lindebeuf;N/A
76388;Lintot;N/A
76389;Lintot-les-Bois;N/A
76390;Les Loges;N/A
76391;La Londe;N/A
76392;Londinières;N/A
76393;Longmesnil;N/A
76394;Longroy;N/A
76395;Longueil;N/A
76396;Longuerue;N/A
76397;Longueville-sur-Scie;N/A
76398;Louvetot;N/A
76399;Lucy;N/A
76400;Luneray;11
76401;Arelaune-en-Seine;11
76402;Malaunay;12
76403;Malleville-les-Grès;N/A
76404;Manéglise;N/A
76405;Manéhouville;N/A
76406;Maniquerville;N/A
76407;Manneville-ès-Plains;N/A
76408;Manneville-la-Goupil;N/A
76409;Mannevillette;N/A
76410;Maromme;25
76411;Marques;N/A
76412;Martainville-Épreville;N/A
76413;Martigny;N/A
76414;Martin-Église;N/A
76415;Massy;N/A
76416;Mathonville;N/A
76417;Maucomble;N/A
76418;Maulévrier-Sainte-Gertrude;N/A
76419;Mauny;N/A
76420;Mauquenchy;N/A
76421;Mélamare;N/A
76422;Melleville;N/A
76423;Ménerval;N/A
76424;Ménonval;N/A
76425;Mentheville;N/A
76426;Mésangueville;N/A
76427;Mesnières-en-Bray;N/A
76428;Le Mesnil-Durdent;N/A
76429;Le Mesnil-Esnard;6
76430;Mesnil-Follemprise;N/A
76431;Le Mesnil-Lieubray;N/A
76432;Mesnil-Mauger;N/A
76433;Mesnil-Panneville;N/A
76434;Mesnil-Raoul;N/A
76435;Le Mesnil-Réaume;N/A
76436;Le Mesnil-sous-Jumièges;N/A
76437;Meulers;N/A
76438;Millebosc;N/A
76439;Mirville;N/A
76440;Molagnies;N/A
76441;Monchaux-Soreng;N/A
76442;Monchy-sur-Eu;N/A
76443;Mont-Cauvaire;N/A
76445;Montérolier;N/A
76446;Montigny;N/A
76447;Montivilliers;9
76448;Montmain;N/A
76449;Montreuil-en-Caux;N/A
76450;Montroty;N/A
76451;Mont-Saint-Aignan;9
76452;Montville;9
76453;Morgny-la-Pommeraye;N/A
76454;Mortemer;N/A
76455;Morville-sur-Andelle;N/A
76456;Motteville;N/A
76457;Moulineaux;N/A
76458;Muchedent;N/A
76459;Nesle-Hodeng;N/A
76460;Nesle-Normandeuse;N/A
76461;Neufbosc;N/A
76462;Neufchâtel-en-Bray;20
76463;Neuf-Marché;N/A
76464;La Neuville-Chant-d'Oisel;N/A
76465;Neuville-Ferrières;N/A
76467;Néville;N/A
76468;Nointot;N/A
76469;Nolléval;N/A
76470;Normanville;N/A
76471;Norville;N/A
76472;Notre-Dame-d'Aliermont;N/A
76473;Notre-Dame-de-Bliquetuit;N/A
76474;Notre-Dame-de-Bondeville;14
76475;Franqueville-Saint-Pierre;6
76476;Port-Jérôme-sur-Seine;11
76477;Notre-Dame-du-Bec;N/A
76478;Notre-Dame-du-Parc;N/A
76479;Nullemont;N/A
76480;Ocqueville;N/A
76481;Octeville-sur-Mer;5
76482;Offranville;7
76483;Oherville;N/A
76484;Oissel;18
76485;Omonville;N/A
76486;Orival;N/A
76487;Osmoy-Saint-Valery;N/A
76488;Ouainville;N/A
76489;Oudalle;N/A
76490;Ourville-en-Caux;N/A
76491;Ouville-l'Abbaye;N/A
76492;Ouville-la-Rivière;N/A
76493;Paluel;N/A
76494;Parc-d'Anxtot;N/A
76495;Pavilly;13
76497;Petit-Couronne;17
76498;Le Petit-Quevilly;24
76499;Petiville;N/A
76500;Pierrecourt;N/A
76501;Pierrefiques;N/A
76502;Pierreval;N/A
76503;Pissy-Pôville;N/A
76504;Pleine-Sève;N/A
76505;Pommereux;N/A
76506;Pommeréval;N/A
76507;Ponts-et-Marais;N/A
76508;La Poterie-Cap-d'Antifer;N/A
76509;Préaux;N/A
76510;Prétot-Vicquemare;N/A
76511;Preuseville;N/A
76512;Puisenval;N/A
76513;Quevillon;N/A
76514;Quévreville-la-Poterie;N/A
76515;Quiberville;N/A
76516;Quièvrecourt;N/A
76517;Quincampoix;N/A
76518;Raffetot;N/A
76519;Rainfreville;N/A
76520;Réalcamp;N/A
76521;Rebets;N/A
76522;La Remuée;N/A
76523;Rétonval;N/A
76524;Reuville;N/A
76526;Ricarville-du-Val;N/A
76527;Richemont;N/A
76528;Rieux;N/A
76529;Riville;N/A
76530;Robertot;N/A
76531;Rocquefort;N/A
76532;Rocquemont;N/A
76533;Rogerville;N/A
76534;Rolleville;N/A
76535;Roncherolles-en-Bray;N/A
76536;Roncherolles-sur-le-Vivier;N/A
76537;Ronchois;N/A
76538;Rosay;N/A
76540;Rouen;23
76541;Roumare;N/A
76542;Routes;N/A
76543;Rouville;N/A
76544;Rouvray-Catillon;N/A
76545;Rouxmesnil-Bouteilles;N/A
76546;Royville;N/A
76547;La Rue-Saint-Pierre;N/A
76548;Ry;N/A
76549;Saâne-Saint-Just;N/A
76550;Sahurs;N/A
76551;Sainneville;N/A
76552;Sainte-Adresse;5
76553;Sainte-Agathe-d'Aliermont;N/A
76554;Saint-Aignan-sur-Ry;N/A
76555;Saint-André-sur-Cailly;N/A
76556;Saint-Antoine-la-Forêt;N/A
76557;Saint-Arnoult;N/A
