Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Médiane du revenu disponible par UC 2020
52366;Ormancey;N/A
52367;Ormoy-lès-Sexfontaines;N/A
52369;Orquevaux;N/A
52370;Osne-le-Val;18450
52371;Oudincourt;22120
52372;Outremécourt;N/A
52373;Ozières;N/A
52374;Le Pailly;21830
52375;Palaiseul;N/A
52376;Pansey;N/A
52377;Parnoy-en-Bassigny;21370
52378;Paroy-sur-Saulx;N/A
52380;Peigney;23860
52383;Perrancey-les-Vieux-Moulins;24270
52384;Perrogney-les-Fontaines;21310
52385;Perrusse;N/A
52386;Perthes;18990
52388;Pierremont-sur-Amance;21080
52390;Pisseloup;N/A
52391;Planrupt;22380
52392;Plesnoy;19940
52393;Poinsenot;N/A
52394;Poinson-lès-Fayl;19030
52395;Poinson-lès-Grancey;N/A
52396;Poinson-lès-Nogent;19750
52397;Poiseul;N/A
52398;Poissons;20350
52399;Pont-la-Ville;21680
52400;Le Châtelet-sur-Meuse;18060
52401;Poulangy;20840
52403;Praslay;N/A
52405;Le Montsaugeonnais;21170
52406;Pressigny;21330
52407;Prez-sous-Lafauche;19700
52411;Rives Dervoises;20960
52413;Rachecourt-Suzémont;17850
52414;Rachecourt-sur-Marne;19250
52415;Rançonnières;20880
52416;Rangecourt;N/A
52419;Rennepont;18410
52420;Reynel;18420
52421;Riaucourt;23220
52422;Richebourg;22420
52423;Rimaucourt;19200
52424;Rivières-le-Bois;N/A
52425;Rivière-les-Fosses;21750
52426;Rizaucourt-Buchey;23490
52428;Rochefort-sur-la-Côte;N/A
52429;Roches-sur-Marne;21670
52431;Rochetaillée;20120
52432;Rolampont;21170
52433;Romain-sur-Meuse;N/A
52436;Rouécourt;N/A
52437;Rouelles;N/A
52438;Rougeux;19170
52439;Rouvres-sur-Aube;N/A
52440;Rouvroy-sur-Marne;19940
52442;Rupt;21010
52443;Sailly;N/A
52444;Saint-Blin;20220
52445;Saint-Broingt-le-Bois;N/A
52446;Saint-Broingt-les-Fosses;22010
52447;Saint-Ciergues;23970
52448;Saint-Dizier;18470
52449;Saints-Geosmes;23610
52450;Saint-Loup-sur-Aujon;20990
52452;Saint-Martin-lès-Langres;24290
52453;Saint-Maurice;27200
52455;Saint-Thiébault;21830
52456;Saint-Urbain-Maconcourt;19980
52457;Saint-Vallier-sur-Marne;23010
52459;Sarcey;N/A
52461;Sarrey;21330
52463;Saudron;N/A
52464;Saulles;N/A
52465;Saulxures;21170
52467;Savigny;N/A
52468;Semilly;22160
52469;Semoutiers-Montsaon;24340
52470;Serqueux;21410
52472;Sexfontaines;21670
52473;Signéville;N/A
52474;Silvarouvres;N/A
52475;Sommancourt;N/A
52476;Sommerécourt;N/A
52479;Sommevoire;20800
52480;Soncourt-sur-Marne;21780
52482;Soulaucourt-sur-Mouzon;16640
52483;Soyers;N/A
52484;Suzannecourt;20770
52486;Ternat;N/A
52487;Thilleux;N/A
52488;Thivet;22670
52489;Thol-lès-Millières;N/A
52490;Thonnance-lès-Joinville;19460
52491;Thonnance-les-Moulins;N/A
52492;Torcenay;22310
52493;Tornay;N/A
52494;Treix;26330
52495;Trémilly;N/A
52497;Troisfontaines-la-Ville;20690
52499;Vaillant;N/A
52500;Valcourt;22050
52502;Valleret;N/A
52503;Valleroy;N/A
52504;Varennes-sur-Amance;20970
52505;Vaudrecourt;N/A
52506;Vaudrémont;N/A
52507;Vauxbons;N/A
52510;Vaux-sur-Blaise;20710
52511;Vaux-sur-Saint-Urbain;N/A
52512;Vecqueville;17020
52513;Velles;N/A
52514;Verbiesles;25090
52515;Verseilles-le-Bas;25750
52516;Verseilles-le-Haut;N/A
52517;Vesaignes-sous-Lafauche;22580
52518;Vesaignes-sur-Marne;22410
52519;Vesvres-sous-Chalancey;N/A
52520;Vicq;20640
52522;Viéville;23020
52523;Vignes-la-Côte;N/A
52524;Vignory;18800
52525;Villars-en-Azois;N/A
52526;Villars-Santenoge;N/A
52528;Ville-en-Blaisois;19470
52529;Villegusien-le-Lac;22570
52534;Villiers-en-Lieu;21680
52535;Villiers-le-Sec;23220
52536;Villiers-lès-Aprey;N/A
52538;Villiers-sur-Suize;22370
52539;Violot;N/A
52540;Vitry-en-Montagne;N/A
52541;Vitry-lès-Nogent;22310
52542;Vivey;N/A
52543;Voillecomte;21180
52544;Voisey;19940
52545;Voisines;N/A
52546;Voncourt;N/A
52547;Vouécourt;20940
52548;Vraincourt;N/A
52549;Vroncourt-la-Côte;N/A
52550;Wassy;19590
53001;Ahuillé;22880
53002;Alexain;20910
53003;Ambrières-les-Vallées;21070
53005;Andouillé;21580
53007;Argentré;22360
53008;Aron;22250
53009;Arquenay;22900
53010;Assé-le-Bérenger;20930
53011;Astillé;21150
53012;Athée;23370
53013;Averton;20970
53015;La Baconnière;21160
53016;Bais;19880
53017;Val-du-Maine;19960
53018;Ballots;20250
53019;Bannes;21450
53021;La Bazoge-Montpinçon;24060
53022;La Bazouge-de-Chemeré;20920
53023;La Bazouge-des-Alleux;22340
53025;Bazougers;21400
53026;Beaulieu-sur-Oudon;22270
53027;Beaumont-Pied-de-Bœuf;21030
53028;Belgeard;21710
53029;Bierné-les-Villages;19450
53030;Le Bignon-du-Maine;23350
53031;La Bigottière;22220
53033;La Boissière;22360
53034;Bonchamp-lès-Laval;24700
53035;Bouchamps-lès-Craon;21390
53036;Bouère;20300
53037;Bouessay;22270
53038;Boulay-les-Ifs;22820
53039;Le Bourgneuf-la-Forêt;21040
53040;Bourgon;20050
53041;Brains-sur-les-Marches;20450
53042;Brecé;19600
53043;Brée;21560
53045;La Brûlatte;22240
53046;Le Buret;21620
53047;Carelles;19100
53048;Chailland;21120
53049;Châlons-du-Maine;22130
53051;Champéon;19540
53052;Champfrémont;22260
53053;Champgenéteux;19670
53054;Changé;25400
53055;Chantrigné;20380
53056;La Chapelle-Anthenaise;22550
53057;La Chapelle-au-Riboul;18100
53058;La Chapelle-Craonnaise;21110
53059;La Chapelle-Rainsouin;21640
53061;Charchigné;20140
53062;Château-Gontier-sur-Mayenne;21780
53063;Châtelain;20170
53064;Châtillon-sur-Colmont;20580
53066;Chemazé;21550
53067;Chémeré-le-Roi;21130
53068;Chérancé;19290
53069;Chevaigné-du-Maine;19600
53071;Colombiers-du-Plessis;19430
53072;Commer;21870
53073;Congrier;19680
53074;Contest;22330
53075;Cosmes;20540
53076;Cossé-en-Champagne;21520
53077;Cossé-le-Vivien;21510
53078;Coudray;20320
53079;Couesmes-Vaucé;19330
53080;Couptrain;17180
53082;Courbeveille;21220
53083;Courcité;20260
53084;Craon;20950
53085;Crennes-sur-Fraubée;24350
53086;La Croixille;19750
53087;La Cropte;22550
53088;Cuillé;20730
53089;Daon;21930
53090;Denazé;20780
53091;Désertines;18780
53093;La Dorée;18440
53094;Entrammes;22620
53096;Ernée;20560
53097;Évron;21020
53098;Fontaine-Couverte;19670
53099;Forcé;23690
53100;Fougerolles-du-Plessis;20140
53101;Fromentières;21430
53102;Gastines;20450
53103;Le Genest-Saint-Isle;21620
53104;Gennes-Longuefuye;21180
53105;Gesnes;21490
53106;Gesvres;19800
53107;Gorron;19870
53108;La Gravelle;21210
53109;Grazay;20540
53110;Grez-en-Bouère;19420
53111;La Haie-Traversaine;22140
53112;Le Ham;19790
53113;Hambers;19990
53114;Hardanges;19010
53115;Hercé;20590
53116;Le Horps;20870
53117;Houssay;21800
53118;Le Housseau-Brétignolles;19780
53119;L'Huisserie;24370
53120;Izé;20990
53121;Javron-les-Chapelles;20690
53122;Jublains;21490
53123;Juvigné;20190
53124;Prée-d'Anjou;20700
53125;Landivy;20050
53126;Larchamp;20100
53127;Lassay-les-Châteaux;21550
53128;Laubrières;19900
53129;Launay-Villiers;21600
53130;Laval;21020
53131;Lesbois;19760
53132;Levaré;20120
53133;Lignières-Orgères;18910
53134;Livet;21810
53135;Livré-la-Touche;21720
53136;La Roche-Neuville;22500
53137;Loiron-Ruillé;22450
53139;Loupfougères;20080
53140;Louverné;23340
53141;Louvigné;22700
53142;Madré;21190
53143;Maisoncelles-du-Maine;22810
53144;Marcillé-la-Ville;21390
53145;Marigné-Peuton;20900
53146;Martigné-sur-Mayenne;23150
53147;Mayenne;22000
53148;Mée;20590
53150;Ménil;22690
53151;Méral;20420
53152;Meslay-du-Maine;20440
53153;Mézangers;21460
53154;Montaudin;19980
53155;Montenay;22270
53156;Montflours;24440
53157;Montigné-le-Brillant;23150
53158;Montjean;21070
53160;Montreuil-Poulay;20150
53161;Montsûrs;20820
53162;Moulay;23540
53163;Neau;20450
53164;Neuilly-le-Vendin;20110
53165;Niafles;22670
53168;Nuillé-sur-Vicoin;21700
53169;Olivet;21850
53170;Oisseau;21700
53172;Origné;22700
53173;La Pallu;18170
53174;Parigné-sur-Braye;22780
53175;Parné-sur-Roc;23610
53176;Le Pas;20920
53177;La Pellerine;21300
53178;Peuton;20810
53179;Placé;20760
53180;Pommerieux;21080
53181;Pontmain;20660
53182;Port-Brillet;20850
53184;Préaux;22800
53185;Pré-en-Pail-Saint-Samson;19970
53186;Quelaines-Saint-Gault;20950
53187;Ravigny;21010
53188;Renazé;19730
53189;Rennes-en-Grenouilles;19790
53190;Le Ribay;20250
53191;La Roë;19200
53192;La Rouaudière;20000
53193;Ruillé-Froid-Fonds;20770
53195;Sacé;22960
53196;Saint-Aignan-de-Couptrain;19400
53197;Saint-Aignan-sur-Roë;19960
53198;Saint-Aubin-du-Désert;19560
53199;Saint-Aubin-Fosse-Louvain;18750
53200;Saint-Baudelle;23590
53201;Saint-Berthevin;23310
53202;Saint-Berthevin-la-Tannière;18810
53203;Saint-Brice;21060
53204;Saint-Calais-du-Désert;20540
53206;Saint-Charles-la-Forêt;21420
53208;Saint-Cyr-en-Pail;20990
53209;Saint-Cyr-le-Gravelais;20590
53210;Saint-Denis-d'Anjou;21450
53211;Saint-Denis-de-Gastines;20700
53212;Saint-Denis-du-Maine;22850
53213;Saint-Ellier-du-Maine;19360
53214;Saint-Erblon;21780
53216;Saint-Fraimbault-de-Prières;22130
53218;Sainte-Gemmes-le-Robert;21220
53219;Saint-Georges-Buttavent;22790
53220;Saint-Georges-le-Fléchard;21060
53221;Saint-Georges-sur-Erve;20090
53222;Saint-Germain-d'Anxure;21190
53223;Saint-Germain-de-Coulamer;19990
53224;Saint-Germain-le-Fouilloux;23180
53225;Saint-Germain-le-Guillaume;20480
53226;Saint-Hilaire-du-Maine;21320
53228;Blandouet-Saint Jean;19640
53229;Saint-Jean-sur-Mayenne;23760
53230;Saint-Julien-du-Terroux;20330
53232;Saint-Léger;21530
53233;Saint-Loup-du-Dorat;20450
53234;Saint-Loup-du-Gast;21500
53235;Sainte-Marie-du-Bois;19370
53236;Saint-Mars-du-Désert;21250
53237;Saint-Mars-sur-Colmont;20190
53238;Saint-Mars-sur-la-Futaie;21410
53240;Saint-Martin-du-Limet;21250
53242;Saint-Michel-de-la-Roë;21250
53243;Saint-Ouën-des-Toits;22200
53245;Saint-Pierre-des-Landes;20370
53246;Saint-Pierre-des-Nids;21210
53247;Saint-Pierre-la-Cour;21630
53248;Saint-Pierre-sur-Erve;20470
53249;Vimartin-sur-Orthe;19610
53250;Saint-Poix;19080
53251;Saint-Quentin-les-Anges;21800
53253;Saint-Saturnin-du-Limet;20040
53255;Sainte-Suzanne-et-Chammes;20820
53256;Saint-Thomas-de-Courceriers;20240
53257;Saulges;21360
53258;La Selle-Craonnaise;20690
53259;Senonnes;19990
53260;Simplé;20880
53261;Soucé;20810
53262;Soulgé-sur-Ouette;21620
53263;Thubœuf;20610
53264;Thorigné-en-Charnie;19860
53265;Torcé-Viviers-en-Charnie;20080
53266;Trans;20510
53267;Vaiges;20620
53269;Vautorte;20530
53270;Vieuvy;20150
53271;Villaines-la-Juhel;20570
53272;Villepail;20530
53273;Villiers-Charlemagne;22730
53276;Voutré;19880
54001;Abaucourt;23440
54002;Abbéville-lès-Conflans;23350
54003;Aboncourt;17670
54004;Affléville;22760
54005;Affracourt;N/A
54006;Agincourt;27090
54007;Aingeray;23720
54008;Allain;22820
54009;Allamont;24430
54010;Allamps;22330
54011;Allondrelle-la-Malmaison;23260
54012;Amance;24760
54013;Amenoncourt;N/A
54014;Ancerviller;20600
54015;Anderny;19800
54016;Andilly;24590
54017;Angomont;N/A
54018;Anoux;23840
54019;Ansauville;N/A
54020;Anthelupt;24390
54021;Armaucourt;24480
54022;Arnaville;23660
54023;Arracourt;21700
54024;Arraye-et-Han;22890
54025;Art-sur-Meurthe;25370
54026;Athienville;22010
54027;Atton;24110
54028;Auboué;19130
54029;Audun-le-Roman;24770
54030;Autrepierre;N/A
54031;Autreville-sur-Moselle;23300
54032;Autrey;27400
54033;Avillers;21310
54034;Avrainville;26650
54035;Avricourt;19600
54036;Avril;27210
54037;Azelot;27610
54038;Azerailles;21530
54039;Baccarat;20180
54040;Badonviller;19230
54041;Bagneux;23410
54042;Bainville-aux-Miroirs;22140
54043;Bainville-sur-Madon;24090
54044;Barbas;19700
54045;Barbonville;23520
54046;Barisey-au-Plain;21690
54047;Barisey-la-Côte;22320
54048;Les Baroches;26510
54049;Baslieux;23480
54050;Bathelémont;N/A
54051;Batilly;25200
54052;Battigny;23280
54053;Bauzemont;22300
54054;Bayon;22890
54055;Bayonville-sur-Mad;23540
54056;Bazailles;24370
54057;Beaumont;N/A
54058;Béchamps;N/A
54059;Belleau;24630
54060;Belleville;23760
54061;Bénaménil;22360
54062;Benney;24380
54063;Bernécourt;22330
54064;Bertrambois;20960
54065;Bertrichamps;21330
54066;Bettainvillers;25750
54067;Beuveille;24180
54068;Beuvezin;N/A
54069;Beuvillers;33170
54070;Bey-sur-Seille;26150
54071;Bezange-la-Grande;23090
54072;Bezaumont;25040
54073;Bicqueley;23610
54074;Bienville-la-Petite;N/A
54075;Bionville;22820
54076;Blainville-sur-l'Eau;21680
54077;Blâmont;19060
54078;Blémerey;N/A
54079;Blénod-lès-Pont-à-Mousson;19920
54080;Blénod-lès-Toul;22500
54081;Boismont;23780
54082;Boncourt;22840
54083;Bonviller;23080
54084;Mont-Bonvillers;20620
54085;Borville;N/A
54086;Boucq;21510
54087;Bouillonville;20940
54088;Bouvron;22740
54089;Bouxières-aux-Chênes;25750
54090;Bouxières-aux-Dames;25030
54091;Bouxières-sous-Froidmont;24790
54092;Bouzanville;N/A
54093;Brainville;25290
54094;Bralleville;24920
54095;Bratte;N/A
54096;Bréhain-la-Ville;30010
54097;Bréménil;18960
54098;Brémoncourt;23960
54099;Val de Briey;22870
54100;Brin-sur-Seille;24320
54101;Brouville;20660
54102;Bruley;26090
54103;Bruville;22950
54104;Buissoncourt;24940
54105;Bulligny;22800
54106;Bures;N/A
54107;Buriville;N/A
54108;Burthecourt-aux-Chênes;25700
54109;Ceintrey;25130
54110;Cerville;26180
54111;Chaligny;23230
54112;Chambley-Bussières;21800
54113;Champenoux;25560
54114;Champey-sur-Moselle;23980
54115;Champigneulles;21660
54116;Chanteheux;23330
54117;Chaouilley;25820
54118;Charency-Vezin;22520
54119;Charey;N/A
54120;Charmes-la-Côte;22560
54121;Charmois;24530
54122;Chaudeney-sur-Moselle;24660
54123;Chavigny;24400
54124;Chazelles-sur-Albe;N/A
54125;Chenevières;21950
54126;Chenicourt;24630
54127;Chenières;29310
54128;Choloy-Ménillot;22100
54129;Cirey-sur-Vezouze;18690
54130;Clayeures;19190
54131;Clémery;25550
54132;Clérey-sur-Brenon;N/A
54133;Coincourt;22280
54134;Colmey;22040
54135;Colombey-les-Belles;22070
54136;Conflans-en-Jarnisy;21750
54137;Cons-la-Grandville;27340
54138;Cosnes-et-Romain;29350
54139;Courbesseaux;25410
54140;Courcelles;N/A
54141;Coyviller;27570
54142;Crantenoy;23370
54143;Crépey;22670
54144;Crévéchamps;24290
54145;Crévic;23270
54146;Crézilles;22820
54147;Crion;21000
54148;Croismare;22210
54149;Crusnes;25640
54150;Custines;22830
54151;Cutry;27970
54152;Damelevières;22550
54153;Dampvitoux;N/A
54154;Deneuvre;21590
54155;Deuxville;24290
54156;Diarville;22100
54157;Dieulouard;21490
54158;Dolcourt;23950
54159;Dombasle-sur-Meurthe;22040
54160;Domèvre-en-Haye;22100
54161;Domèvre-sur-Vezouze;19820
54162;Domgermain;23340
54163;Domjevin;20970
54164;Dommarie-Eulmont;N/A
54165;Dommartemont;37520
54166;Dommartin-la-Chaussée;N/A
54167;Dommartin-lès-Toul;23860
54168;Dommartin-sous-Amance;28920
54169;Domprix;N/A
54170;Domptail-en-l'Air;N/A
54171;Doncourt-lès-Conflans;23760
54172;Doncourt-lès-Longuyon;25690
54173;Drouville;21980
54174;Écrouves;22760
54175;Einvaux;21950
54176;Einville-au-Jard;21940
54177;Emberménil;22410
54178;Épiez-sur-Chiers;23780
54179;Éply;24850
54180;Erbéviller-sur-Amezule;N/A
54181;Errouville;25150
54182;Essey-et-Maizerais;22030
54183;Essey-la-Côte;N/A
54184;Essey-lès-Nancy;22300
54185;Étreval;N/A
54186;Eulmont;27650
54187;Euvezin;20230
54188;Faulx;25710
54189;Favières;21450
54190;Fécocourt;23550
54191;Fenneviller;22650
54192;Ferrières;24590
54193;Fey-en-Haye;N/A
54194;Fillières;27020
54195;Flainval;23070
54196;Flavigny-sur-Moselle;25040
54197;Fléville-devant-Nancy;27300
54198;Fléville-Lixières;22860
54199;Flin;23870
54200;Flirey;23160
54201;Fontenoy-la-Joûte;20380
54202;Fontenoy-sur-Moselle;27000
54203;Forcelles-Saint-Gorgon;23560
54204;Forcelles-sous-Gugney;N/A
54205;Foug;20470
54206;Fraimbois;21560
54207;Fraisnes-en-Saintois;N/A
54208;Francheville;23570
54209;Franconville;N/A
54210;Fréménil;22600
54211;Frémonville;20210
54212;Fresnois-la-Montagne;28600
54213;Friauville;23190
54214;Frolois;25940
54215;Frouard;21340
54216;Froville;20080
54217;Gélacourt;21940
54218;Gélaucourt;N/A
54219;Gellenoncourt;N/A
54220;Gémonville;N/A
54221;Gerbécourt-et-Haplemont;24590
54222;Gerbéviller;22000
54223;Germiny;23200
54224;Germonville;26350
54225;Gézoncourt;24820
54226;Gibeaumeix;18390
54227;Giraumont;21190
54228;Giriviller;N/A
54229;Glonville;21770
54230;Gogney;N/A
54231;Gondrecourt-Aix;21820
54232;Gondreville;26510
54233;Gondrexon;N/A
54234;Gorcy;25330
54235;Goviller;22930
54236;Grand-Failly;24450
54237;Grimonviller;21480
54238;Gripport;22710
54239;Griscourt;20430
54240;Grosrouvres;N/A
54241;Gugney;N/A
54242;Gye;24480
54243;Hablainville;20490
54244;Hagéville;26090
54245;Haigneville;N/A
54246;Halloville;N/A
54247;Hammeville;24020
54248;Hamonville;N/A
54249;Hannonville-Suzémont;22010
54250;Haraucourt;24910
54251;Harbouey;21040
54252;Haroué;21780
54253;Hatrize;22880
54254;Haucourt-Moulaine;23400
54255;Haudonville;N/A
54256;Haussonville;23550
54257;Heillecourt;26530
54258;Hénaménil;19660
54259;Herbéviller;22410
54260;Hériménil;23300
54261;Herserange;19060
54262;Hoéville;24900
54263;Homécourt;19090
54264;Houdelmont;23700
54265;Houdemont;28380
54266;Houdreville;22320
54268;Housséville;22510
54269;Hudiviller;24740
54270;Hussigny-Godbrange;27250
54271;Igney;23260
54272;Jaillon;24670
54273;Jarny;20660
54274;Jarville-la-Malgrange;19020
54275;Jaulny;23370
54276;Jeandelaincourt;22310
54277;Jeandelize;21310
54278;Jevoncourt;21530
54279;Jezainville;24210
54280;Jœuf;17990
54281;Jolivet;24620
54282;Joppécourt;21110
54283;Jouaville;25720
54284;Joudreville;19290
54285;Juvrecourt;N/A
54286;Labry;22880
54287;Lachapelle;22340
54288;Lagney;23010
54289;Laître-sous-Amance;28020
54290;Laix;24900
54291;Lalœuf;24120
54292;Lamath;22070
54293;Landécourt;N/A
54294;Landremont;23770
54295;Landres;22210
54296;Laneuvelotte;25820
54297;Laneuveville-aux-Bois;20560
54298;Laneuveville-derrière-Foug;20760
54299;Laneuveville-devant-Bayon;22100
54300;Laneuveville-devant-Nancy;22480
54301;Lanfroicourt;24700
54302;Lantéfontaine;26470
54303;Laronxe;21180
54304;Laxou;22810
54305;Lay-Saint-Christophe;29030
54306;Lay-Saint-Remy;21890
54307;Lebeuville;22260
54308;Leintrey;21940
54309;Lemainville;23780
54310;Leménil-Mitry;N/A
54311;Lenoncourt;25730
54312;Lesménils;26710
54313;Létricourt;24300
54314;Lexy;26900
54315;Leyr;23650
54316;Limey-Remenauville;25530
54317;Lironville;22620
54318;Liverdun;23310
54320;Loisy;24100
54321;Longlaville;20860
54322;Longuyon;20310
54323;Longwy;18280
54324;Lorey;N/A
54325;Loromontzey;N/A
54326;Lubey;23790
54327;Lucey;23450
54328;Ludres;26890
54329;Lunéville;19130
54330;Lupcourt;30740
54331;Magnières;20070
54332;Maidières;24600
54333;Mailly-sur-Seille;22820
54334;Mairy-Mainville;23150
54335;Maixe;25310
54336;Maizières;26080
54337;Malavillers;28230
54338;Malleloy;25160
54339;Malzéville;22540
54340;Mamey;22960
54343;Mandres-aux-Quatre-Tours;21290
54344;Mangonville;23080
54345;Manoncourt-en-Vermois;26750
54346;Manoncourt-en-Woëvre;24010
54348;Manonville;24680
54349;Manonviller;22210
54350;Marainviller;22540
54351;Marbache;23530
54352;Maron;26630
54353;Mars-la-Tour;22970
54354;Marthemont;N/A
54355;Martincourt;N/A
54356;Mattexey;N/A
54357;Maxéville;17620
54358;Mazerulles;24200
54359;Méhoncourt;22600
54360;Ménil-la-Tour;24160
54362;Mercy-le-Bas;22510
54363;Mercy-le-Haut;22910
54364;Méréville;27810
54365;Merviller;20540
54366;Messein;24170
54367;Mexy;26680
54368;Mignéville;18980
54369;Millery;25030
54370;Minorville;22390
54371;Moineville;23680
54372;Moivrons;23500
54373;Moncel-lès-Lunéville;22650
54374;Moncel-sur-Seille;23310
54375;Montauville;25020
54376;Montenoy;25730
54377;Montigny;22280
54378;Montigny-sur-Chiers;26410
54379;Mont-l'Étroit;N/A
54380;Mont-le-Vignoble;25750
54381;Montreux;N/A
54382;Mont-Saint-Martin;17170
54383;Mont-sur-Meurthe;23310
54385;Morfontaine;26720
54386;Moriviller;N/A
54387;Morville-sur-Seille;22530
54388;Mouacourt;N/A
54389;Mouaville;21490
54390;Mousson;N/A
54391;Moutiers;20750
54392;Moutrot;24230
54393;Moyen;19090
54394;Murville;25670
54395;Nancy;21800
54396;Neufmaisons;18970
54397;Neuves-Maisons;22000
54398;Neuviller-lès-Badonviller;N/A
54399;Neuviller-sur-Moselle;20400
54400;Nomeny;23540
54401;Nonhigny;19030
54402;Norroy-le-Sec;23860
54403;Norroy-lès-Pont-à-Mousson;25840
54404;Noviant-aux-Prés;21260
54405;Ochey;22550
54406;Ogéviller;20640
54407;Ognéville;23800
54408;Olley;22570
54409;Omelmont;26130
54410;Onville;22920
54411;Ormes-et-Ville;28350
54412;Othe;N/A
