Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Densité de population 2019
72321;Saint-Symphorien;22.94
72322;Saint-Ulphace;14.02
72323;Saint-Victeur;65.01
72324;Saint-Vincent-des-Prés;48.14
72325;Saint-Vincent-du-Lorouër;31.16
72326;Saosnes;18.49
72327;Sarcé;27.3
72328;Sargé-lès-le-Mans;267.8
72329;Savigné-l'Évêque;142.7
72330;Savigné-sous-le-Lude;12.77
72331;Sceaux-sur-Huisne;49.23
72332;Ségrie;27.51
72333;Semur-en-Vallon;29.15
72334;Sillé-le-Guillaume;172.95
72335;Sillé-le-Philippe;101.42
72336;Solesmes;105.29
72337;Sougé-le-Ganelon;47.76
72338;Souillé;162.58
72339;Souligné-Flacé;40.75
72340;Souligné-sous-Ballon;97.1
72341;Soulitré;56.78
72342;Souvigné-sur-Même;26.27
72343;Souvigné-sur-Sarthe;36.69
72344;Spay;202.6
72345;Surfonds;69.9
72346;La Suze-sur-Sarthe;209.02
72347;Tassé;27.86
72348;Tassillé;19.97
72349;Teillé;41.25
72350;Teloché;134.09
72351;Tennie;31.72
72352;Terrehault;24.26
72353;Théligny;15.02
72354;Thoigné;22.02
72355;Thoiré-sous-Contensor;17.7
72356;Thoiré-sur-Dinan;23.36
72357;Thorée-les-Pins;25.87
72358;Thorigné-sur-Dué;85.04
72359;Torcé-en-Vallée;84.76
72360;Trangé;135.82
72361;Tresson;16.56
72362;Le Tronchet;42.42
72363;Tuffé Val de la Chéronne;57.03
72364;Vaas;47.51
72366;Valennes;11.8
72367;Vallon-sur-Gée;46.24
72368;Vancé;25.82
72369;Verneil-le-Chétif;40.11
72370;Vernie;33.13
72372;Vezot;12.13
72373;Vibraye;57.54
72374;Villaines-la-Carelle;10.07
72375;Villaines-la-Gonais;52.13
72376;Villaines-sous-Lucé;27.77
72377;Villaines-sous-Malicorne;53.91
72378;Vion;72.11
72379;Viré-en-Champagne;16.99
72380;Vivoin;51.86
72381;Voivres-lès-le-Mans;119.76
72382;Volnay;47.53
72383;Vouvray-sur-Huisne;39.52
72385;Yvré-le-Pôlin;80.86
72386;Yvré-l'Évêque;154.33
73001;Aiguebelette-le-Lac;29.33
73003;Grand-Aigueblanche;140.43
73004;Aillon-le-Jeune;12.7
73005;Aillon-le-Vieux;8.41
73006;Aime-la-Plagne;46.94
73007;Aiton;103.07
73008;Aix-les-Bains;2413.87
73010;Entrelacs;121.68
73011;Albertville;1111.86
73012;Albiez-le-Jeune;11.81
73013;Albiez-Montrond;7.51
73014;Allondaz;70.59
73015;Les Allues;21.63
73017;Apremont;55.57
73018;Arbin;449.71
73019;Argentine;34.07
73020;Arith;18.25
73021;Arvillard;29.03
73022;Attignat-Oncin;30.5
73023;Aussois;16.64
73024;Les Avanchers-Valmorel;35.48
73025;Avressieux;65.18
73026;Avrieux;10.28
73027;Ayn;52.02
73028;La Balme;35.85
73029;Barberaz;1325.07
73030;Barby;1382.66
73031;Bassens;1538.59
73032;La Bâthie;95.86
73033;La Bauche;75.08
73034;Beaufort;13.6
73036;Bellecombe-en-Bauges;29.84
73039;Belmont-Tramonet;98.17
73040;Bessans;2.8
73041;Betton-Bettonet;89.74
73042;Billième;43.98
73043;La Biolle;213.27
73047;Bonneval-sur-Arc;3.13
73048;Bonvillard;20.76
73049;Bonvillaret;16.67
73050;Bourdeau;118.84
73051;Le Bourget-du-Lac;247.68
73052;Bourget-en-Huile;21.65
73053;Bourgneuf;106.48
73054;Bourg-Saint-Maurice;40.18
73055;Bozel;65.14
73057;Brides-les-Bains;190.11
73058;La Bridoire;205.83
73059;Brison-Saint-Innocent;258.51
73061;Césarches;145.86
73063;Cevins;21.98
73064;Challes-les-Eaux;992.74
73065;Chambéry;2806.91
73067;La Chambre;359.69
73068;Chamousset;93.03
73069;Chamoux-sur-Gelon;89.56
73070;Champagneux;65.73
73071;Champagny-en-Vanoise;6.65
73072;Champ-Laurent;6.51
73073;Chanaz;79.26
73074;La Chapelle;26.87
73075;La Chapelle-Blanche;138.5
73076;La Chapelle-du-Mont-du-Chat;36.86
73077;Les Chapelles;32.52
73078;La Chapelle-Saint-Martin;56.03
73079;Châteauneuf;132.19
73081;Le Châtelard;37.11
73082;La Chavanne;244.12
73083;Les Chavannes-en-Maurienne;47.33
73084;Chignin;114.42
73085;Chindrieux;84.9
73086;Cléry;36.06
73087;Cognin;1419.42
73088;Cohennoz;11.54
73089;Coise-Saint-Jean-Pied-Gauthier;122.25
73090;La Compôte;34.87
73091;Conjux;121.76
73092;Corbel;14.84
73094;Crest-Voland;33.73
73095;La Croix-de-la-Rochette;125.66
73096;Cruet;103.48
73097;Curienne;79.3
73098;Les Déserts;24.14
73099;Détrier;192.44
73100;Domessin;193.69
73101;Doucy-en-Bauges;7.59
73103;Drumettaz-Clarafond;257.82
73104;Dullin;90.21
73105;Les Échelles;330.4
73106;École;10.22
73107;Entremont-le-Vieux;19.51
73109;Épierre;40.13
73110;Esserts-Blay;50.42
73113;Feissons-sur-Salins;36.88
73114;Flumet;46.76
73116;Fontcouverte-la-Toussuire;22.35
73117;Fourneaux;137.1
73119;Freney;8.89
73120;Fréterive;55.31
73121;Frontenex;1127.49
73122;Gerbaix;61.36
73123;La Giettaz;10.99
73124;Gilly-sur-Isère;432.72
73128;Grésy-sur-Aix;360.96
73129;Grésy-sur-Isère;134.7
73130;Grignon;226.8
73131;Hautecour;26.01
73132;Hauteluce;12.15
73133;Hauteville;143.27
73135;La Tour-en-Maurienne;26.34
73137;Jacob-Bellecombette;1638.46
73138;Jarrier;27.6
73139;Jarsy;8.29
73140;Jongieux;44.01
73141;Laissaud;104.57
73142;Landry;76.93
73145;Lépin-le-Lac;90.8
73146;Lescheraines;95.59
73147;Loisieux;21.65
73149;Lucey;49.67
73150;La Plagne Tarentaise;39.2
73151;Porte-de-Savoie;170.38
73152;Marcieux;48.41
73153;Marthod;91.47
73154;Mercury;147.74
73155;Méry;221.94
73156;Meyrieux-Trouet;28.33
73157;Modane;43.29
73159;Les Mollettes;154.48
73160;Montagnole;86.55
73161;Montagny;49.32
73162;Montailleur;44.31
73164;Montcel;66.38
73166;Montendry;6.52
73168;Montgilbert;12.49
73170;Monthion;82.7
73171;Montmélian;720.91
73173;Montricher-Albanne;16.97
73175;Montsapey;2.77
73176;Montvalezan;27.37
73177;Montvernier;35.63
73178;La Motte-en-Bauges;50.7
73179;La Motte-Servolex;406.03
73180;Motz;48.12
73181;Moûtiers;1106.33
73182;Mouxy;356.85
73183;Myans;360.06
73184;Nances;51.41
73186;Notre-Dame-de-Bellecombe;22.24
73187;La Léchère;19.59
73188;Notre-Dame-des-Millières;99.42
73189;Notre-Dame-du-Cruet;119.47
73190;Notre-Dame-du-Pré;13.57
73191;Novalaise;132.04
73192;Le Noyer;17.32
73193;Ontex;22.94
73194;Orelle;4.74
73196;Pallud;151.73
73197;Peisey-Nancroix;9.07
73200;Planaise;132.93
73201;Planay;19.68
73202;Plancherine;66.18
73204;Le Pont-de-Beauvoisin;1133.88
73205;Le Pontet;13.51
73206;Pralognan-la-Vanoise;8.07
73207;Presle;37.31
73208;Pugny-Chatenod;177.24
73210;Puygros;36.65
73211;Queige;23.98
73212;Val-d'Arc;142.01
73213;La Ravoire;1250.73
73214;Rochefort;41.96
73215;Valgelon-La Rochette;565.22
73216;Rognaix;54.23
73217;Rotherens;211.49
73218;Ruffieux;61.77
73219;Saint-Alban-de-Montbel;145.71
73220;Saint-Alban-d'Hurtières;18.87
73221;Saint-Alban-des-Villards;3.66
73222;Saint-Alban-Leysse;748.21
73223;Saint-André;14.46
73224;Saint-Avre;244.23
73225;Saint-Baldoph;442.15
73226;Saint-Béron;197
73227;Courchevel;34.25
73228;Saint-Cassin;61.19
73229;Saint-Christophe;48.41
73230;Saint-Colomban-des-Villards;1.63
73231;Saint-Étienne-de-Cuines;58.78
73232;Sainte-Foy-Tarentaise;7.28
73233;Saint-Franc;22.34
73234;Saint-François-de-Sales;10.32
73235;Saint François Longchamp;8.98
73236;Saint-Genix-les-Villages;114.15
73237;Saint-Georges-d'Hurtières;29.54
73240;Sainte-Hélène-du-Lac;111.85
73241;Sainte-Hélène-sur-Isère;82.88
73242;Saint-Jean-d'Arves;3.6
73243;Saint-Jean-d'Arvey;132.67
73245;Saint-Jean-de-Chevelu;64.7
73246;Saint-Jean-de-Couz;38.78
73247;Saint-Jean-de-la-Porte;59.71
73248;Saint-Jean-de-Maurienne;662.12
73249;Saint-Jeoire-Prieuré;349.44
73250;Saint-Julien-Mont-Denis;49.24
73252;Saint-Léger;21.61
73253;Saint-Marcel;68.61
73254;Sainte-Marie-d'Alvey;45.98
73255;Sainte-Marie-de-Cuines;54.72
73256;Saint-Martin-d'Arc;66.33
73257;Les Belleville;15.4
73258;Saint-Martin-de-la-Porte;35.27
73259;Saint-Martin-sur-la-Chambre;115.99
73261;Saint-Michel-de-Maurienne;67.94
73262;Saint-Nicolas-la-Chapelle;19.97
73263;Saint-Offenge;73.26
73265;Saint-Ours;157.52
73267;Saint-Pancrace;53.13
73268;Saint-Paul-sur-Isère;25.27
73269;Saint-Paul;54.64
73270;Saint-Pierre-d'Albigny;221.94
73271;Saint-Pierre-d'Alvey;39.87
73272;Saint-Pierre-de-Belleville;23.86
73273;Saint-Pierre-de-Curtille;49.95
73274;Saint-Pierre-d'Entremont;24.56
73275;Saint-Pierre-de-Genebroz;52.28
73276;Saint-Pierre-de-Soucy;45.65
73277;Sainte-Reine;11.76
73278;Saint-Rémy-de-Maurienne;27.97
73280;Saint-Sorlin-d'Arves;8.82
73281;Saint-Sulpice;84.69
73282;Saint-Thibaud-de-Couz;43.94
73283;Saint-Vital;196.94
73284;Salins-Fontaine;115.39
73285;Séez;54.57
73286;Serrières-en-Chautagne;72.82
73288;Sonnaz;294.85
73289;La Table;28.75
73290;Val-Cenis;5.05
73292;Thénésol;57.92
73293;Thoiry;25.63
73294;La Thuile;18.51
73296;Tignes;24.75
73297;Tournon;121.81
73298;Tours-en-Savoie;59.21
73299;Traize;34.28
73300;Tresserve;1078.7
73301;Trévignin;118.14
73302;La Trinité;69.26
73303;Ugine;123.71
73304;Val-d'Isère;16.77
73306;Valloire;7.75
73307;Valmeinier;10.43
73308;Venthon;237.2
73309;Verel-de-Montbel;80.21
73310;Verel-Pragondran;73.35
73311;Le Verneil;13.96
73312;Verrens-Arvey;84.84
73313;Verthemex;24.78
73314;Villard-d'Héry;53.27
73315;Villard-Léger;67.9
73316;Villard-Sallet;92.36
73317;Villard-sur-Doron;31.74
73318;Villarembert;26.3
73320;Villargondran;139.38
73322;Villarodin-Bourget;16.2
73323;Villaroger;12.79
73324;Villaroux;62.46
73326;Vimines;148.56
73327;Vions;69.3
73328;Viviers-du-Lac;575.89
73329;Voglans;413.64
73330;Yenne;128.51
74001;Abondance;24.59
74002;Alby-sur-Chéran;392.68
74003;Alex;64.75
74004;Allèves;47.11
74005;Allinges;311.86
74006;Allonzier-la-Caille;227.75
74007;Amancy;317.75
74008;Ambilly;4910.4
74009;Andilly;157
74010;Annecy;1953.1
74012;Annemasse;7345.78
74013;Anthy-sur-Léman;475.76
74014;Arâches-la-Frasse;49.01
74015;Arbusigny;93.06
74016;Archamps;244.06
74018;Arenthon;162.69
74019;Argonay;653.1
74020;Armoy;274.55
74021;Arthaz-Pont-Notre-Dame;272.32
74024;Ayse;211.74
74025;Ballaison;112.18
74026;La Balme-de-Sillingy;307.57
74027;La Balme-de-Thuy;25.58
74029;Bassy;55.35
74030;La Baume;18.98
74031;Beaumont;310.78
74032;Bellevaux;26
74033;Bernex;62.03
74034;Le Biot;46.66
74035;Bloye;134.55
74036;Bluffy;100.53
74037;Boëge;116.31
74038;Bogève;161.86
74040;Bonne;370.75
74041;Bonnevaux;35.93
74042;Bonneville;460.74
74043;Bons-en-Chablais;300.63
74044;Bossey;268.56
74045;Le Bouchet-Mont-Charvin;13.44
74046;Boussy;96.75
74048;Brenthonne;130.79
74049;Brizon;46.39
74050;Burdignin;68.19
74051;Cercier;60.73
74052;Cernex;83.33
74053;Cervens;193.87
74054;Chainaz-les-Frasses;136.27
74055;Challonges;68.86
74056;Chamonix-Mont-Blanc;74.14
74057;Champanges;299.46
74058;La Chapelle-d'Abondance;24.62
74059;La Chapelle-Rambaud;61.12
74060;La Chapelle-Saint-Maurice;17.75
74061;Chapeiry;161.63
74062;Charvonnex;303.18
74063;Châtel;38.71
74064;Châtillon-sur-Cluses;130.07
74065;Chaumont;40.31
74066;Chavannaz;79.81
74067;Chavanod;200.82
74068;Chêne-en-Semine;54.86
74069;Chênex;150.56
74070;Chens-sur-Léman;256.85
74071;Chessenaz;42.26
74072;Chevaline;14.27
74073;Chevenoz;62.81
74074;Chevrier;117.01
74075;Chilly;77.56
74076;Choisy;100.18
74077;Clarafond-Arcine;61.26
74078;Clermont;58.02
74079;Les Clefs;36.55
74080;La Clusaz;42.07
74081;Cluses;1617.4
74082;Collonges-sous-Salève;644.05
74083;Combloux;121.83
74085;Les Contamines-Montjoie;25.67
74086;Contamine-Sarzin;105.25
74087;Contamine-sur-Arve;318.5
74088;Copponex;129.75
74089;Cordon;44.03
74090;Cornier;204.28
74091;La Côte-d'Arbroz;29.58
74094;Cranves-Sales;512.49
74095;Crempigny-Bonneguête;54.81
74096;Cruseilles;177.17
74097;Cusy;105.34
74098;Cuvat;326.48
74099;Demi-Quartier;94.83
74100;Desingy;41.47
74101;Dingy-en-Vuache;98.75
74102;Dingy-Saint-Clair;42.23
74103;Domancy;296.62
74104;Doussard;175.87
74105;Douvaine;615.09
74106;Draillant;86.65
74107;Droisy;33.85
74108;Duingt;226.42
74109;Éloise;103.58
74111;Entrevernes;25.51
74112;Epagny Metz-Tessy;679.6
74114;Essert-Romand;75.52
74116;Etaux;147.63
74117;Étercy;184.18
74118;Étrembières;470.72
74119;Évian-les-Bains;2123.08
74121;Excenevex;175.38
74122;Faucigny;130.35
74123;Faverges-Seythenex;128.38
74124;Feigères;229.37
74126;Fessy;116.06
74127;Féternes;100.14
74128;Fillinges;301.29
74129;La Forclaz;56.19
74130;Franclens;100.56
74131;Frangy;211.76
74133;Gaillard;2505.22
74134;Les Gets;40.53
74135;Giez;41.5
74136;Le Grand-Bornand;34.13
74137;Groisy;181.9
74138;Gruffy;105.4
74139;Habère-Lullin;118.62
74140;Habère-Poche;123.33
74141;Hauteville-sur-Fier;210
74142;Héry-sur-Alby;134.11
74143;Les Houches;69.82
74144;Jonzier-Épagny;115.5
74145;Juvigny;232.47
74146;Larringes;186.62
74147;Lathuile;115.07
74148;Leschaux;21.81
74150;Loisin;207.76
74151;Lornay;59.27
74152;Lovagny;226.49
74153;Lucinges;208.97
74154;Lugrin;189.41
74155;Lullin;60.53
74156;Lully;141.98
74157;Lyaud;189.86
74158;Machilly;190.62
74159;Magland;80.36
74160;Manigod;22.57
74161;Marcellaz-Albanais;134.32
74162;Marcellaz;252.28
74163;Margencel;297.7
74164;Marignier;319.08
74165;Marigny-Saint-Marcel;94.29
74166;Marin;330.7
74167;Val de Chaise;73.96
74168;Marlioz;129.68
74169;Marnaz;625.5
74170;Massingy;70.83
74171;Massongy;156.37
74172;Maxilly-sur-Léman;357
74173;Megève;68.58
74174;Mégevette;27.24
74175;Meillerie;80.31
74176;Menthon-Saint-Bernard;417.74
74177;Menthonnex-en-Bornes;127.59
74178;Menthonnex-sous-Clermont;71.89
74179;Mésigny;115.9
74180;Messery;233.19
74183;Mieussy;54.47
74184;Minzier;118.89
74185;Monnetier-Mornex;203.33
74186;Montagny-les-Lanches;173.52
74188;Montriond;38
74189;Mont-Saxonnex;63.43
74190;Morillon;46.59
74191;Morzine;61.61
74192;Moye;41.3
74193;La Muraz;73.78
74194;Mûres;168.45
74195;Musièges;140.94
74196;Nancy-sur-Cluses;32.7
74197;Nangy;368.74
74198;Nâves-Parmelan;186.64
74199;Nernier;207.69
74200;Neuvecelle;780.5
74201;Neydens;309.2
74202;Nonglard;174.51
74203;Novel;5.03
74205;Onnion;67.9
74206;Orcier;109.69
74208;Passy;140.36
74209;Peillonnex;215.78
74210;Perrignier;240.13
74211;Pers-Jussy;166.38
74212;Glières-Val-de-Borne;25.28
74213;Poisy;726.65
74215;Praz-sur-Arly;54.81
74216;Présilly;121.71
74218;Publier;822.98
74219;Quintal;137.13
74220;Reignier-Ésery;321.85
74221;Le Reposoir;14.35
74222;Reyvroz;51.32
74223;La Rivière-Enverse;58.9
74224;La Roche-sur-Foron;621.46
74225;Rumilly;933.57
74226;Saint-André-de-Boëge;45.63
74228;Saint-Blaise;137.65
74229;Saint-Cergues;292.51
74231;Saint-Eusèbe;86.34
74232;Saint-Eustache;47.25
74233;Saint-Félix;366.36
74234;Saint-Ferréol;52.17
74235;Saint-Germain-sur-Rhône;74.78
74236;Saint-Gervais-les-Bains;88.07
74237;Saint-Gingolph;120.87
74238;Saint-Jean-d'Aulps;38.77
74239;Saint-Jean-de-Sixt;119.66
74240;Saint-Jean-de-Tholome;81.41
74241;Saint-Jeoire;148.13
74242;Saint-Jorioz;284.47
74243;Saint-Julien-en-Genevois;1498.87
74244;Saint-Laurent;76.55
74249;Saint-Paul-en-Chablais;172.11
74250;Saint-Pierre-en-Faucigny;475.59
74252;Saint-Sigismond;73.86
74253;Saint-Sixt;195.39
74254;Saint-Sylvestre;113.3
74255;Sales;223.67
74256;Sallanches;255.52
74257;Sallenôves;210.16
74258;Samoëns;25.42
74259;Le Sappey;31.63
74260;Savigny;93.16
74261;Saxel;85.97
74262;Scientrier;159.22
74263;Sciez;310.11
74264;Scionzier;841.05
74265;Serraval;35.58
74266;Servoz;78.47
74267;Sevrier;327.19
74269;Seyssel;139.44
74271;Seytroux;28.15
74272;Sillingy;361.52
74273;Sixt-Fer-à-Cheval;6.37
74275;Talloires-Montmin;52.68
74276;Taninges;79.56
74278;Thyez;645.26
74279;Thollon-les-Mémises;60.3
74280;Thônes;126.08
74281;Thonon-les-Bains;2210.12
74282;Fillière;79.13
74283;Thusy;105.31
74284;La Tour;168.31
74285;Usinens;54.39
74286;Vacheresse;27.69
74287;Vailly;48.39
74288;Valleiry;710.07
74289;Vallières-sur-Fier;133.86
74290;Vallorcine;9.11
74291;Vanzy;60.32
74292;Vaulx;91.33
74293;Veigy-Foncenex;301.69
74294;Verchaix;47.51
74295;La Vernaz;44.09
74296;Vers;155.33
74297;Versonnex;145.93
74298;Vétraz-Monthoux;1266.24
74299;Veyrier-du-Lac;277.22
74301;Villard;121.97
74302;Les Villards-sur-Thônes;80.41
74303;Villaz;219.19
74304;Ville-en-Sallaz;276.85
74305;Ville-la-Grand;2015.59
74306;Villy-le-Bouveret;170.2
74307;Villy-le-Pelloux;333
74308;Vinzier;129.65
74309;Viry;207
74310;Viuz-la-Chiésaz;93.96
74311;Viuz-en-Sallaz;212.2
74312;Vougy;396.24
74313;Vovray-en-Bornes;84.47
74314;Vulbens;130.09
74315;Yvoire;341.99
75056;Paris;20544.81
76001;Allouville-Bellefosse;78.99
76002;Alvimare;92.42
76004;Ambrumesnil;91.05
76005;Amfreville-la-Mi-Voie;839.09
76006;Amfreville-les-Champs;37.61
76007;Anceaumeville;144.23
76008;Ancourt;50.64
76009;Ancourteville-sur-Héricourt;98.29
76010;Ancretiéville-Saint-Victor;32.32
76011;Ancretteville-sur-Mer;48.25
76012;Angerville-Bailleul;40.31
76013;Angerville-la-Martel;105.79
76014;Angerville-l'Orcher;141.78
76015;Angiens;74.42
76016;Anglesqueville-la-Bras-Long;34.28
76017;Anglesqueville-l'Esneval;148.62
76018;Val-de-Saâne;107.5
76019;Anneville-sur-Scie;78.37
76020;Anneville-Ambourville;58.48
76021;Annouville-Vilmesnil;80.24
76022;Anquetierville;82.84
76023;Anvéville;70.92
76024;Ardouval;14.97
76025;Argueil;49.5
76026;Arques-la-Bataille;175.27
76028;Aubéguimont;38.56
76029;Aubermesnil-aux-Érables;23.47
76030;Aubermesnil-Beaumais;103.07
76032;Auberville-la-Manuel;45.7
76033;Auberville-la-Renault;92.34
76034;Val-de-Scie;114.97
76035;Aumale;219.21
76036;Auppegard;94.41
76038;Authieux-Ratiéville;77.33
76039;Les Authieux-sur-le-Port-Saint-Ouen;278.37
76040;Autigny;75.12
76041;Les Hauts-de-Caux;114.71
76042;Auvilliers;20.86
76043;Auzebosc;237.39
76045;Auzouville-l'Esneval;63.25
76046;Auzouville-sur-Ry;87.97
76047;Auzouville-sur-Saâne;46.73
76048;Avesnes-en-Bray;24.96
76049;Avesnes-en-Val;16.96
76050;Avremesnil;186.53
76051;Bacqueville-en-Caux;156.69
76052;Bailleul-Neuville;16.82
76053;Baillolet;12.36
76054;Bailly-en-Rivière;26.02
76055;Baons-le-Comte;62.64
76056;Bardouville;73.4
76057;Barentin;973.16
76058;Baromesnil;27.32
76059;Bazinval;58.08
76060;Beaubec-la-Rosière;38.32
76062;Beaumont-le-Hareng;45.47
76063;Beauval-en-Caux;30.39
76064;Beaurepaire;173.85
76065;Beaussault;22.46
76066;Beautot;42.57
76067;Beauvoir-en-Lyons;18.14
76068;Bec-de-Mortagne;53.85
76069;Belbeuf;343.32
76070;Bellencombre;48.33
76071;Bellengreville;61.8
76072;Belleville-en-Caux;168.49
76074;La Bellière;11.89
76075;Belmesnil;149.17
76076;Bénarville;61.24
76077;Bénesville;32.3
76079;Bénouville;66.08
76082;Bernières;96.08
76083;Bertheauville;40.74
76084;Bertreville;37.89
76085;Bertreville-Saint-Ouen;50.82
76086;Bertrimont;45.57
76087;Berville-en-Caux;101.19
76088;Berville-sur-Seine;77.75
76090;Beuzeville-la-Grenier;200.97
76091;Beuzeville-la-Guérard;35.51
76092;Beuzevillette;112.61
76093;Bézancourt;20.3
76094;Bierville;146.4
76095;Bihorel;3292.43
76096;Biville-la-Baignarde;93.5
76097;Biville-la-Rivière;47.75
76099;Blacqueville;72.16
76100;Blainville-Crevon;82.57
76101;Blangy-sur-Bresle;166.59
76103;Bonsecours;1723.14
76104;Blosseville;36.21
76105;Le Bocasse;76.45
76106;Bois-d'Ennebourg;78.98
76107;Bois-Guilbert;36.78
76108;Bois-Guillaume;1648.81
76109;Bois-Héroult;27.62
76110;Bois-Himont;80.82
76111;Bois-l'Évêque;83.36
76112;Le Bois-Robert;71.31
76113;Boissay;61.24
76114;Bolbec;948.53
76115;Bolleville;59.71
76116;Boos;279.62
76117;Bordeaux-Saint-Clair;63.14
76118;Bornambusc;61.07
76119;Bosc-Bérenger;59.17
76120;Bosc-Bordel;37.82
76121;Bosc-Édeline;58.8
76122;Callengeville;29.71
76123;Bosc-Guérard-Saint-Adrien;98.75
76124;Bosc-Hyons;77.09
76125;Bosc-le-Hard;147.73
76126;Bosc-Mesnil;33.83
76128;Bosville;67.32
76129;Boudeville;44.21
76130;Bouelles;36.17
76131;La Bouille;568.5
76132;Bourdainville;87.08
76133;Le Bourg-Dun;29.24
76134;Bourville;45.39
76135;Bouville;79.09
76136;Brachy;64.84
76138;Bracquetuit;38.84
76139;Bradiancourt;53.53
76140;Brametot;61.99
76141;Bréauté;97.7
76142;Brémontier-Merval;26.44
76143;Bretteville-du-Grand-Caux;119.19
76144;Bretteville-Saint-Laurent;38.79
76146;Buchy;107.98
76147;Bully;46.49
76148;Bures-en-Bray;29.66
76149;Butot;51.54
76151;Cailleville;52.09
76152;Cailly;140.26
76153;Calleville-les-Deux-Églises;56.74
76154;Campneuseville;38.62
76155;Canehan;61
76156;Canouville;76.17
76157;Canteleu;786.26
76158;Canville-les-Deux-Églises;56.5
76159;Cany-Barville;224.47
76160;Carville-la-Folletière;95.64
76161;Carville-Pot-de-Fer;18.73
76162;Le Catelier;70.31
76163;Catenay;114.29
76164;Rives-en-Seine;121.5
76165;Caudebec-lès-Elbeuf;2703.53
76166;Le Caule-Sainte-Beuve;28.85
76167;Cauville-sur-Mer;142.45
76168;Les Cent-Acres;12.8
76169;La Cerlangue;45.69
76170;La Chapelle-du-Bourgay;39.46
76171;La Chapelle-Saint-Ouen;17.2
76172;La Chapelle-sur-Dun;35.75
76173;La Chaussée;67.08
76174;Cideville;75.23
76175;Clais;20.88
76176;Clasville;108.54
76177;Claville-Motteville;30.67
76178;Cléon;761.05
76179;Clères;121.21
76180;Cleuville;46.34
76181;Cléville;28.15
76182;Cliponville;35.99
76183;Colleville;103.25
76184;Colmesnil-Manneville;57.07
76185;Compainville;26.1
76186;Conteville;36.18
76187;Contremoulins;36.99
76188;Cottévrard;60.41
76189;Crasville-la-Mallet;47.66
76190;Crasville-la-Rocquefort;39.92
76192;Criel-sur-Mer;124.53
76193;La Crique;33.5
76194;Criquebeuf-en-Caux;193.27
76195;Criquetot-le-Mauconduit;42.96
76196;Criquetot-l'Esneval;190.2
76197;Criquetot-sur-Longueville;30.61
76198;Criquetot-sur-Ouville;137.56
76199;Criquiers;29.34
76200;Critot;64.96
76201;Croisy-sur-Andelle;139.43
76202;Croixdalle;28.91
76203;Croix-Mare;87.62
76204;Cropus;53.14
76205;Crosville-sur-Scie;70.66
76206;Cuverville;75.33
76207;Cuverville-sur-Yères;17.72
76208;Cuy-Saint-Fiacre;69.06
76209;Dampierre-en-Bray;34.48
76210;Dampierre-Saint-Nicolas;116.75
76211;Dancourt;12.62
76212;Darnétal;1985.4
76213;Daubeuf-Serville;51.74
76214;Dénestanville;98.51
76216;Déville-lès-Rouen;3371.52
76217;Dieppe;2419.97
76218;Doudeauville;24.87
